,frame_num,player_1_number_of_hits,player_1_total_hit_speed,player_1_last_hit_speed,player_1_total_player_speed,player_1_last_player_speed,player_2_number_of_hits,player_2_total_hit_speed,player_2_last_hit_speed,player_2_total_player_speed,player_2_last_player_speed,player_1_average_hit_speed,player_2_average_hit_speed,player_1_average_player_speed,player_2_average_player_speed
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
11,11,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
12,12,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
13,13,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
14,14,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
15,15,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
16,16,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
17,17,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
18,18,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
19,19,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
20,20,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
21,21,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
22,22,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
23,23,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
24,24,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
25,25,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
26,26,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
27,27,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
28,28,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
29,29,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
30,30,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
31,31,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
32,32,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
33,33,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
34,34,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
35,35,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
36,36,1.0,34.85658404381812,34.85658404381812,0.0,0.0,0.0,0.0,0.0,1.6826180539750522,1.6826180539750522,34.85658404381812,0.0,0.0,inf
