,frame_num,player_1_number_of_shots,player_1_total_shot_speed,player_1_last_shot_speed,player_1_total_player_speed,player_1_last_player_speed,player_2_number_of_shots,player_2_total_shot_speed,player_2_last_shot_speed,player_2_total_player_speed,player_2_last_player_speed,player_1_average_shot_speed,player_2_average_shot_speed,player_1_average_player_speed,player_2_average_player_speed
103,103,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
104,104,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
105,105,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
106,106,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
107,107,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
108,108,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
109,109,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
110,110,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
111,111,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
112,112,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
113,113,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
114,114,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
115,115,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
116,116,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
117,117,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
118,118,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
119,119,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
120,120,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
121,121,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
122,122,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
123,123,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
124,124,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
125,125,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
126,126,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
127,127,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
128,128,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
129,129,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
130,130,2.0,7.256202001536004,1.3771835537259471,3.789971318274356,3.789971318274356,1.0,20.358545429239943,20.358545429239943,9.151772918437091,8.932201954201554,3.628101000768002,20.358545429239943,3.789971318274356,4.5758864592185455
131,131,2.0,7.256202001536004,1.3771835537259471,10.487819130623846,6.69784781234949,2.0,44.29008645681721,23.931541027577268,9.151772918437091,8.932201954201554,3.628101000768002,22.145043228408603,5.243909565311923,4.5758864592185455
132,132,2.0,7.256202001536004,1.3771835537259471,10.487819130623846,6.69784781234949,2.0,44.29008645681721,23.931541027577268,9.151772918437091,8.932201954201554,3.628101000768002,22.145043228408603,5.243909565311923,4.5758864592185455
133,133,2.0,7.256202001536004,1.3771835537259471,10.487819130623846,6.69784781234949,2.0,44.29008645681721,23.931541027577268,9.151772918437091,8.932201954201554,3.628101000768002,22.145043228408603,5.243909565311923,4.5758864592185455
134,134,2.0,7.256202001536004,1.3771835537259471,10.487819130623846,6.69784781234949,2.0,44.29008645681721,23.931541027577268,9.151772918437091,8.932201954201554,3.628101000768002,22.145043228408603,5.243909565311923,4.5758864592185455
135,135,2.0,7.256202001536004,1.3771835537259471,10.487819130623846,6.69784781234949,2.0,44.29008645681721,23.931541027577268,9.151772918437091,8.932201954201554,3.628101000768002,22.145043228408603,5.243909565311923,4.5758864592185455
136,136,2.0,7.256202001536004,1.3771835537259471,10.487819130623846,6.69784781234949,2.0,44.29008645681721,23.931541027577268,9.151772918437091,8.932201954201554,3.628101000768002,22.145043228408603,5.243909565311923,4.5758864592185455
137,137,2.0,7.256202001536004,1.3771835537259471,10.487819130623846,6.69784781234949,2.0,44.29008645681721,23.931541027577268,9.151772918437091,8.932201954201554,3.628101000768002,22.145043228408603,5.243909565311923,4.5758864592185455
138,138,2.0,7.256202001536004,1.3771835537259471,10.487819130623846,6.69784781234949,2.0,44.29008645681721,23.931541027577268,9.151772918437091,8.932201954201554,3.628101000768002,22.145043228408603,5.243909565311923,4.5758864592185455
139,139,2.0,7.256202001536004,1.3771835537259471,10.487819130623846,6.69784781234949,2.0,44.29008645681721,23.931541027577268,9.151772918437091,8.932201954201554,3.628101000768002,22.145043228408603,5.243909565311923,4.5758864592185455
140,140,2.0,7.256202001536004,1.3771835537259471,10.487819130623846,6.69784781234949,2.0,44.29008645681721,23.931541027577268,9.151772918437091,8.932201954201554,3.628101000768002,22.145043228408603,5.243909565311923,4.5758864592185455
141,141,2.0,7.256202001536004,1.3771835537259471,10.487819130623846,6.69784781234949,2.0,44.29008645681721,23.931541027577268,9.151772918437091,8.932201954201554,3.628101000768002,22.145043228408603,5.243909565311923,4.5758864592185455
142,142,2.0,7.256202001536004,1.3771835537259471,10.487819130623846,6.69784781234949,2.0,44.29008645681721,23.931541027577268,9.151772918437091,8.932201954201554,3.628101000768002,22.145043228408603,5.243909565311923,4.5758864592185455
