,frame_num,player_1_number_of_hits,player_1_total_hit_speed,player_1_last_hit_speed,player_1_total_player_speed,player_1_last_player_speed,player_2_number_of_hits,player_2_total_hit_speed,player_2_last_hit_speed,player_2_total_player_speed,player_2_last_player_speed,player_1_average_hit_speed,player_2_average_hit_speed,player_1_average_player_speed,player_2_average_player_speed
106,106,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
107,107,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
108,108,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
109,109,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
110,110,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
111,111,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
112,112,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
113,113,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
114,114,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
115,115,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
116,116,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
117,117,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
118,118,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
119,119,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
120,120,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
121,121,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
122,122,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
123,123,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
124,124,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
125,125,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
126,126,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
127,127,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
128,128,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
129,129,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
130,130,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,1.0,20.358544283930488,20.358544283930488,3.789971318274356,3.789971318274356,3.628101404925561,10.179272141965244,4.575886383475382,3.789971318274356
131,131,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
132,132,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
133,133,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
134,134,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
135,135,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
136,136,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
137,137,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
138,138,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
139,139,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
140,140,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
141,141,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
142,142,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
143,143,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
144,144,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
145,145,2.0,7.256202809851122,1.377182345274199,9.151772766950764,8.932201951302384,2.0,44.290086161788615,23.931541877858127,10.487819130623846,6.69784781234949,3.628101404925561,22.145043080894308,4.575886383475382,5.243909565311923
